"UMAP_1","UMAP_2","sample","major_cluster_label_trained_with_all","cluster_label_trained_with_all","subclass_bootstrapping_probability","subclass_name","Subclass"
6.97243445974909,1.8923561784063,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-5.42462307351507,-2.97998461997169,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-1.49845761197484,1.09194733822686,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
9.70697063070857,-0.0929585037197449,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-2.55347567933477,-2.83213863646644,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-2.61083609002508,-6.78584990775245,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
10.6305183754595,-0.687775054332195,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
3.97652190786921,-2.61343608176368,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-5.50039535897649,-1.84118674075264,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-1.06408411401189,-0.666282036658702,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
1.04580092293345,-4.98457703864234,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-5.09800201791204,-0.250553348418651,"P5_new","Non-Martinotti","Non-Martinotti_5",0.59,"052 Pvalb Gaba","052 Pvalb Gaba"
-6.43914657967962,1.99322106564385,"P5_new","Non-Martinotti","Non-Martinotti_4",0.98,"052 Pvalb Gaba","052 Pvalb Gaba"
-5.73251158135808,1.78034045422417,"P5_new","Non-Martinotti","Martinotti_1",0.72,"052 Pvalb Gaba","052 Pvalb Gaba"
-1.12417727845586,0.353224119785847,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-6.31824451821721,2.13742913925988,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"050 Lamp5 Lhx6 Gaba","Other"
8.89001887899958,1.43543889248711,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-1.14217382806219,-2.76731810843605,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-4.68378263848699,-2.55793819701332,"P5_new","Non-Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
11.3777260170611,0.156391358617368,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
6.03022664648615,1.74675693238121,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
2.87449186903559,3.13503827774865,"P5_new","LRP","LRP4",1,"053 Sst Gaba","053 Sst Gaba"
-0.200470717128882,-2.35274300849098,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
3.4250802384051,-2.39311967169899,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
0.245283500786355,2.62939943993432,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-5.02873522179998,2.02544798577172,"P5_new","Non-Martinotti","Non-Martinotti_4",0.63,"053 Sst Gaba","053 Sst Gaba"
10.7373175011309,-0.311678030845103,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
0.00818279248796971,2.57165612900597,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.208767445263037,-4.29855809485572,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
1.07036298376643,1.01510264599663,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.648314060148368,-1.71777913844245,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-0.794300617155204,-1.77191350733894,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
1.50218623739802,-3.33808884894508,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
9.25239795309626,1.34794511521203,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
1.05782973629557,1.11320402348381,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.985870064672599,6.2334925147329,"P5_new","Non-Martinotti","Non-Martinotti_1",0.99,"053 Sst Gaba","053 Sst Gaba"
-7.16725355523504,2.0908676596914,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-4.68252664941228,-3.79061279570716,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-5.11797434228338,-0.0877206859554627,"P5_new","Non-Martinotti","Non-Martinotti_4",0.87,"052 Pvalb Gaba","052 Pvalb Gaba"
0.940159617486825,3.96258439743859,"P5_new","Non-Martinotti","Non-Martinotti_1",0.97,"053 Sst Gaba","053 Sst Gaba"
-0.708879889425406,4.8886496039663,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-3.8625608100263,3.87012352669579,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-4.68183475869573,-3.26677451407569,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.90653354066289,3.30745591843468,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"052 Pvalb Gaba","052 Pvalb Gaba"
5.85219806295954,-0.729468086120067,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
11.1309007988604,0.103783785979869,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
6.5568785057696,1.74965169155938,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-2.64336139100469,-2.83250556265968,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
1.11783665281855,-2.62826381003517,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
1.20479893547617,-3.8189817455973,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.38736850160039,2.41257610047204,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"052 Pvalb Gaba","052 Pvalb Gaba"
2.02890139681422,3.20401015007836,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
2.48936599356257,1.67369475090844,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
5.15601008993708,-1.06872890269416,"P5_new","Martinotti","Martinotti_3",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-1.52008217709936,1.13677420342308,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
10.4129824028643,-1.71520457541603,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-3.49619108575262,2.11228944981438,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
2.18929225069605,-0.664669671412883,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
3.23498719793879,-1.95957384383338,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-1.03482943910039,-6.87203536307472,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
0.388127429905763,2.84311785424096,"P5_new","Non-Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.0889077796307894,3.1052502604757,"P5_new","Non-Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
8.26504844290339,1.02681281292778,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
2.86030787092768,-2.55476126944679,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
6.28661531073176,1.53986992562157,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
3.51404517752253,-1.94811640059608,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-5.1877275122968,-5.25289473807472,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-2.03560143845952,-6.0970681694712,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
7.07867425543391,1.08909334862572,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-3.58661776917852,-2.38283286368507,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-6.31532722848333,-2.32864866530555,"P5_new","Non-Martinotti","Non-Martinotti_5",0.92,"052 Pvalb Gaba","052 Pvalb Gaba"
-6.63531595605291,0.598108133915486,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-1.41200643914617,-2.57701430594581,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-5.66311651605047,-1.72659013545173,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-3.68042951959051,-4.40335688864845,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-3.62362510102666,-4.41215548789161,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-4.87106615441717,1.78335025036675,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
1.76601260763728,-0.74063269173759,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-0.493381680425772,-1.44599256789344,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
9.63151019674861,0.209601587298932,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-1.39213234322942,-5.45421252524513,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-3.49978071587957,-4.27635321890968,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-4.99461847680486,-4.58948884284156,"P5_new","Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
1.08354413372599,1.86725702011925,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
0.211824240657916,0.361903524640622,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-3.49996882813848,-4.92983231818336,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.64478808778203,-3.9850395706858,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-4.67639690774358,3.57778086388451,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-1.28755980866827,1.86814489090783,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
0.906495569768777,0.268235808852734,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
5.74833339315974,-0.403889515754161,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
10.0858225212725,-0.0538851556743958,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-1.15362674134649,-6.68099770819801,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-5.92893368142522,-2.3687225369181,"P5_new","Non-Martinotti","Non-Martinotti_5",0.87,"053 Sst Gaba","053 Sst Gaba"
0.638951866451135,-1.09388230120796,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
6.7446488724383,-0.880555370208202,"P5_new","LRP","Martinotti_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-0.431099893030295,3.53275265419823,"P5_new","Non-Martinotti","Non-Martinotti_1",0.99,"052 Pvalb Gaba","052 Pvalb Gaba"
-0.990106047567496,-2.49713859831947,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
6.47817128759944,-0.921834924575267,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-5.89593750375188,0.890370628479543,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-3.20586973565496,2.89913024628502,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-2.15081530946172,-3.48297558104652,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.54647082227148,-6.84001813208717,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-0.439049900945792,-4.66084180152076,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-6.94658142465032,-1.91422090804237,"P5_new","Non-Martinotti","Non-Martinotti_5",0.93,"052 Pvalb Gaba","052 Pvalb Gaba"
-0.946692289289603,0.544185421112599,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-4.31016498940862,4.31819071495873,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-0.712056518968711,-6.66502795493263,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
1.95349353415095,0.333606592062535,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
5.28819841009699,1.76203360283715,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
10.8442940102252,-0.493154445048747,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
7.05647843939387,0.764875850323262,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
7.12999576193415,-0.988942244407115,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
9.71211761099421,0.948916337135854,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-2.48909098046697,2.88572420800072,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.70734292405523,2.15242805207116,"P5_new","Non-Martinotti","Non-Martinotti_1",0.57,"053 Sst Gaba","053 Sst Gaba"
6.18830865484797,0.274512923005643,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-4.71534592049993,3.80909814560753,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-0.0665469183293673,4.5602690192495,"P5_new","Non-Martinotti","Non-Martinotti_1",0.96,"052 Pvalb Gaba","052 Pvalb Gaba"
-4.56485611337102,3.91587366783959,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-1.90478783982671,-5.95364556586402,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
9.17282432180964,-0.296887466069637,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
11.5745081291827,-0.121582263466296,"P5_new","Martinotti","Martinotti_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-1.30672580140508,-3.96730790412086,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.01647895711339,-5.96099362647193,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-2.54282647508062,-2.82242379462379,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
2.11302023989283,2.29982104027611,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-4.46871143716253,2.18639363968712,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-2.3268044604627,-6.59892354285377,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-6.76362186807073,0.751901230457845,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
1.19659870726191,-0.556801238414226,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
0.835639177385202,-5.0697768715586,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.06226104634679,0.847591182831349,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-1.9594674720136,-1.06152198588508,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
10.500085292879,-0.194396295901714,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
1.96115463835322,0.52279566848618,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-6.01304775613225,-3.26352153098243,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-5.84653669732488,-2.66632328307289,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
1.45565289122187,-0.644171872493205,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-1.48735898869909,-0.707993188258586,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.918246568617,7.11232771599633,"P5_new","Non-Martinotti","Non-Martinotti_1",0.84,"050 Lamp5 Lhx6 Gaba","Other"
-6.03742700951971,1.13944687569481,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-1.40524619954504,-4.29465089118141,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.82656222718633,5.0458818885122,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-5.03655678170598,-0.0522253898348191,"P5_new","Non-Martinotti","Non-Martinotti_4",0.88,"052 Pvalb Gaba","052 Pvalb Gaba"
1.84305995565974,0.340309864524426,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
2.69348353010737,-2.05069003379005,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-0.0222896351186129,2.54448117935997,"P5_new","Non-Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
1.33410256964289,0.356645128372731,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
1.28566390139185,-2.37508950507301,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
7.11432641607844,0.693740687016072,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-0.293338002142081,-1.77183435237068,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-4.69420820611394,3.65128602707726,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
10.4193024025592,-1.72365246092933,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-1.17741745847143,-6.09159598624366,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
9.17385238272273,0.621940037849965,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-6.34908586877263,2.19083919251305,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-0.645136953767905,1.62677719319207,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
1.35327678782069,-0.921313622352061,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
9.9206013069781,-0.0466140446628907,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
7.57834142309748,0.392121663931432,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-5.17169958489812,1.75368716442925,"P5_new","Non-Martinotti","Non-Martinotti_4",0.93,"052 Pvalb Gaba","052 Pvalb Gaba"
9.84266513449275,-0.957040408011852,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
0.732747911039224,4.21712174141747,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
7.32345145804011,1.54652907574517,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
0.687108574930063,-1.82194659983772,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-5.5941692008344,-1.04851219927925,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-0.254933865245948,-1.08459983145851,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
10.8850874291094,0.206656342986645,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-2.1463149203626,-7.13619313513893,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
0.944573341432443,1.24748255932671,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-4.35647922891057,-0.384310939666209,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
2.20664077860438,-2.14143739020484,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-0.0768964900342318,5.17887081826073,"P5_new","Non-Martinotti","Non-Martinotti_1",0.99,"053 Sst Gaba","053 Sst Gaba"
-1.9611092223493,-4.51760230338233,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
6.02221912008845,0.149105834457698,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
10.7025284157427,0.572528741005482,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
9.69258731466853,-0.029625007268367,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-1.58892077344335,-0.691861429568706,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
9.51708167654597,-0.194335081931529,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
10.3573212013873,0.848878881577077,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-0.770637573179373,-6.02536998068946,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-6.29925829308904,-3.47803006446022,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-5.26450401681341,-2.42358289038795,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
4.07359140974604,-1.52529225623268,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
0.884954391542306,-1.40016088759559,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-2.58369571107305,-1.76638410365242,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
6.95784038168513,1.37409856045586,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-2.86104065316595,-4.18811116492408,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-3.36473351853765,2.6480490180288,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-2.3540785922376,5.0709063025747,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"053 Sst Gaba","053 Sst Gaba"
-4.15216213601507,3.86148276055199,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-2.45367509263433,2.88029756272179,"P5_new","Non-Martinotti","Non-Martinotti_1",0.68,"053 Sst Gaba","053 Sst Gaba"
-0.433013082918296,0.553931555393758,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
0.586693464341989,3.49317683899743,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
1.28977686029994,-0.387806394454417,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-6.93356424706853,2.56503262245995,"P5_new","Non-Martinotti","Non-Martinotti_4",0.99,"052 Pvalb Gaba","052 Pvalb Gaba"
10.6730074272784,-1.16166172301429,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-6.16444260018743,-2.07846174513954,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-4.64318710702337,3.82314099991662,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
1.65586215120875,-3.6741047886576,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
4.10013741118037,-0.702315249797282,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-1.40489274400152,2.780934474114,"P5_new","Non-Martinotti","Non-Martinotti_1",0.59,"052 Pvalb Gaba","052 Pvalb Gaba"
-0.111241997655997,4.60839762413842,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"052 Pvalb Gaba","052 Pvalb Gaba"
10.1546663628253,-1.70814070975441,"P5_new","LRP","Martinotti_3",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-2.488239587721,1.16285218918663,"P5_new","Non-Martinotti","Non-Martinotti_1",0.96,"052 Pvalb Gaba","052 Pvalb Gaba"
8.76792567831599,1.04488744461876,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-5.67464167016424,1.6625719281469,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-5.14469629662908,-1.77785513674873,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-4.87793117898382,-4.73099742209571,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
8.91999000174128,1.57935180390221,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-3.36256891625799,2.54228152954918,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-6.10917002099431,1.42031290257317,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-4.97263008492864,0.898121497276845,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
